cases.0.project.project_id	cases.0.samples.0.tissue_type	file_id	id
TCGA-PRAD	Normal	a82b0819-225b-4aa8-bb97-3cbd4873bc54	a82b0819-225b-4aa8-bb97-3cbd4873bc54
TCGA-PRAD	Normal	f33f57c5-fbb8-4d9c-8ae4-9800ef8b35f8	f33f57c5-fbb8-4d9c-8ae4-9800ef8b35f8
TCGA-PRAD	Tumor	11ef7a70-afe8-4882-a705-20623aa0b3fb	11ef7a70-afe8-4882-a705-20623aa0b3fb
TCGA-PRAD	Tumor	a9999aad-a878-418d-8564-f8ea1a98ecb2	a9999aad-a878-418d-8564-f8ea1a98ecb2
TCGA-PRAD	Tumor	6f252e85-60a0-4c6f-9ce8-ba28cfc7c846	6f252e85-60a0-4c6f-9ce8-ba28cfc7c846
TCGA-PRAD	Tumor	adbc143f-fca9-40f3-8bd4-9943997195c5	adbc143f-fca9-40f3-8bd4-9943997195c5
TCGA-PRAD	Tumor	f106e50c-e6f5-40dd-9c3c-8dc0dda3c0c9	f106e50c-e6f5-40dd-9c3c-8dc0dda3c0c9
TCGA-PRAD	Tumor	fdd15293-db3d-4a02-8f76-52e6f7c0cd98	fdd15293-db3d-4a02-8f76-52e6f7c0cd98
TCGA-PRAD	Tumor	5c82c597-eca2-4a4c-890c-c797c458438b	5c82c597-eca2-4a4c-890c-c797c458438b
TCGA-PRAD	Tumor	abe08f86-11c0-4485-8cb1-db31ce8d1aeb	abe08f86-11c0-4485-8cb1-db31ce8d1aeb
TCGA-PRAD	Tumor	f8cd5f06-0f60-4739-827f-7a817caca7ed	f8cd5f06-0f60-4739-827f-7a817caca7ed
TCGA-PRAD	Tumor	663453fb-7788-4e0e-8107-70f3fb96f0b9	663453fb-7788-4e0e-8107-70f3fb96f0b9
TCGA-PRAD	Tumor	3d6e64d2-5a31-4556-b263-dbe8d6d1ebaa	3d6e64d2-5a31-4556-b263-dbe8d6d1ebaa
TCGA-PRAD	Tumor	7c000514-6e57-4468-b432-a341e138f289	7c000514-6e57-4468-b432-a341e138f289
TCGA-PRAD	Tumor	35c5abb3-28e8-48cc-83a9-2fffdd2d32b2	35c5abb3-28e8-48cc-83a9-2fffdd2d32b2
TCGA-PRAD	Normal	76d4a24e-56c2-4ac0-97d6-1a7ddc8f286f	76d4a24e-56c2-4ac0-97d6-1a7ddc8f286f
TCGA-PRAD	Tumor	34eb7ee8-dc28-4a26-b69c-9cd856975762	34eb7ee8-dc28-4a26-b69c-9cd856975762
TCGA-PRAD	Tumor	72828db8-8ac2-48f0-bd19-a448d35585e1	72828db8-8ac2-48f0-bd19-a448d35585e1
TCGA-PRAD	Tumor	7cd5bc12-af72-4867-bbdc-5596ee265576	7cd5bc12-af72-4867-bbdc-5596ee265576
TCGA-PRAD	Tumor	5834d2d7-4c93-4760-bf63-65a6dc17410e	5834d2d7-4c93-4760-bf63-65a6dc17410e
TCGA-PRAD	Normal	84a81bac-6f26-4787-b7a6-8abab21ef7eb	84a81bac-6f26-4787-b7a6-8abab21ef7eb
TCGA-PRAD	Tumor	ab463e3f-43bb-4b64-b332-45852f59cd0b	ab463e3f-43bb-4b64-b332-45852f59cd0b
TCGA-PRAD	Tumor	0379c8cf-e9ab-44a7-a737-7a78ccd4fc55	0379c8cf-e9ab-44a7-a737-7a78ccd4fc55
TCGA-PRAD	Tumor	a70e7f79-8f18-4109-a427-14016c640863	a70e7f79-8f18-4109-a427-14016c640863
TCGA-PRAD	Tumor	f59de1b4-208e-46e3-9361-a8377c9581e5	f59de1b4-208e-46e3-9361-a8377c9581e5
TCGA-PRAD	Tumor	f6c60113-8a55-48fc-85b5-46bf99db08f8	f6c60113-8a55-48fc-85b5-46bf99db08f8
TCGA-PRAD	Tumor	4973e34d-7b5e-4d3c-a554-f828bd507958	4973e34d-7b5e-4d3c-a554-f828bd507958
TCGA-PRAD	Tumor	1a6126f3-97a5-48ac-803a-0c4377d21cf6	1a6126f3-97a5-48ac-803a-0c4377d21cf6
TCGA-PRAD	Tumor	0203cc17-8a29-42e5-a6d1-924734b4d160	0203cc17-8a29-42e5-a6d1-924734b4d160
TCGA-PRAD	Tumor	51dc1c02-21ae-47aa-aed7-ccf695eb3015	51dc1c02-21ae-47aa-aed7-ccf695eb3015
TCGA-PRAD	Tumor	aa7712ce-63fe-4a3c-ad0f-88467d0c55df	aa7712ce-63fe-4a3c-ad0f-88467d0c55df
TCGA-PRAD	Normal	e816de3b-fae9-4081-ba8e-a4b9d0c6e046	e816de3b-fae9-4081-ba8e-a4b9d0c6e046
TCGA-PRAD	Tumor	24da5615-dd26-4171-97c3-4216251af862	24da5615-dd26-4171-97c3-4216251af862
TCGA-PRAD	Normal	ae0dd2a4-d531-4fee-b5ff-567b9e70e8ec	ae0dd2a4-d531-4fee-b5ff-567b9e70e8ec
TCGA-PRAD	Tumor	3802f648-0f81-4fd0-84db-192503c0c361	3802f648-0f81-4fd0-84db-192503c0c361
TCGA-PRAD	Tumor	e4ce56ed-b03d-4054-94f7-981a702d7557	e4ce56ed-b03d-4054-94f7-981a702d7557
TCGA-PRAD	Tumor	cff79e8d-074b-45a0-ba1d-503e1edc96ce	cff79e8d-074b-45a0-ba1d-503e1edc96ce
TCGA-PRAD	Tumor	1f3fe4e9-96e6-4393-af42-67be1d39a351	1f3fe4e9-96e6-4393-af42-67be1d39a351
TCGA-PRAD	Tumor	44c71a14-39ef-4616-84ca-ea5494f270aa	44c71a14-39ef-4616-84ca-ea5494f270aa
TCGA-PRAD	Tumor	ab38f035-7835-46c9-a84a-63e786a8105a	ab38f035-7835-46c9-a84a-63e786a8105a
TCGA-PRAD	Tumor	4a794784-0d1a-4496-882c-292561e9a3a4	4a794784-0d1a-4496-882c-292561e9a3a4
TCGA-PRAD	Tumor	fe39a690-1042-464b-a42b-6a68214f50d0	fe39a690-1042-464b-a42b-6a68214f50d0
TCGA-PRAD	Tumor	62ccd09a-2b4c-4d6b-9316-0dea2d3ace18	62ccd09a-2b4c-4d6b-9316-0dea2d3ace18
TCGA-PRAD	Tumor	6e052689-3350-4431-a1d9-4092e904541c	6e052689-3350-4431-a1d9-4092e904541c
TCGA-PRAD	Tumor	faafe8dc-3972-43ae-8bbb-19510b75965e	faafe8dc-3972-43ae-8bbb-19510b75965e
TCGA-PRAD	Tumor	5836537e-faf8-42c6-88bf-92755b420c57	5836537e-faf8-42c6-88bf-92755b420c57
TCGA-PRAD	Tumor	cb31d173-1ffc-4758-92e8-723e3a4d1f48	cb31d173-1ffc-4758-92e8-723e3a4d1f48
TCGA-PRAD	Tumor	39c1ce57-b01b-41bb-9dbf-c581aaedc78b	39c1ce57-b01b-41bb-9dbf-c581aaedc78b
TCGA-PRAD	Tumor	da724edb-9a7d-499f-a0b2-1036ff37cde5	da724edb-9a7d-499f-a0b2-1036ff37cde5
TCGA-PRAD	Tumor	d2fa6d84-36ae-46fa-83fb-1e38cb3d02c8	d2fa6d84-36ae-46fa-83fb-1e38cb3d02c8
TCGA-PRAD	Tumor	e379202e-e176-4fc9-a0f5-d5be78a2f39e	e379202e-e176-4fc9-a0f5-d5be78a2f39e
TCGA-PRAD	Tumor	3e8cf86e-ea84-42e0-b078-deae176cda1e	3e8cf86e-ea84-42e0-b078-deae176cda1e
TCGA-PRAD	Tumor	da172bd1-7124-4331-b8c6-b9cf9fcfb694	da172bd1-7124-4331-b8c6-b9cf9fcfb694
TCGA-PRAD	Tumor	edcc2f92-ff40-46a5-af39-7031471bfdd7	edcc2f92-ff40-46a5-af39-7031471bfdd7
TCGA-PRAD	Tumor	8dc98929-b579-4252-8c84-27e379b8677e	8dc98929-b579-4252-8c84-27e379b8677e
TCGA-PRAD	Tumor	bea2f390-afeb-471c-bfd8-3773b4dfb0ed	bea2f390-afeb-471c-bfd8-3773b4dfb0ed
TCGA-PRAD	Tumor	8a881e95-d561-4e51-a444-af40cc85a7e7	8a881e95-d561-4e51-a444-af40cc85a7e7
TCGA-PRAD	Tumor	36a12405-1a82-4ea2-9eb9-30d933d1d0d9	36a12405-1a82-4ea2-9eb9-30d933d1d0d9
TCGA-PRAD	Tumor	d1b418c6-fafb-49f6-8b9d-0752c1843623	d1b418c6-fafb-49f6-8b9d-0752c1843623
TCGA-PRAD	Tumor	d851686a-cd4d-45d3-869b-2e85bffdd0fe	d851686a-cd4d-45d3-869b-2e85bffdd0fe
TCGA-PRAD	Tumor	5005b7e7-0e85-472d-ab7b-2bc2690b340b	5005b7e7-0e85-472d-ab7b-2bc2690b340b
TCGA-PRAD	Tumor	9e806a5f-5410-4b6f-80b8-aa34ae25811d	9e806a5f-5410-4b6f-80b8-aa34ae25811d
TCGA-PRAD	Tumor	a3f39b2d-3f1e-48cf-91ed-78848217e7f2	a3f39b2d-3f1e-48cf-91ed-78848217e7f2
TCGA-PRAD	Tumor	9de7e6cd-f51b-421b-a794-a409aa131cdd	9de7e6cd-f51b-421b-a794-a409aa131cdd
TCGA-PRAD	Normal	2f6ca933-3daf-41dc-9403-880fa45ef36c	2f6ca933-3daf-41dc-9403-880fa45ef36c
TCGA-PRAD	Normal	553daef5-9cde-42f2-a921-f7f90d087886	553daef5-9cde-42f2-a921-f7f90d087886
TCGA-PRAD	Tumor	01ef4ff8-b71e-40bf-bce6-4f854ce84d40	01ef4ff8-b71e-40bf-bce6-4f854ce84d40
TCGA-PRAD	Tumor	653d54b0-3a4b-4d64-acb0-219b18b44b7d	653d54b0-3a4b-4d64-acb0-219b18b44b7d
TCGA-PRAD	Tumor	5f9c7a7f-9df6-49a6-8b78-d11256c2d1ae	5f9c7a7f-9df6-49a6-8b78-d11256c2d1ae
TCGA-PRAD	Tumor	2d835125-fed7-4b0d-969e-7c6cee5f1363	2d835125-fed7-4b0d-969e-7c6cee5f1363
TCGA-PRAD	Tumor	84b67b25-78f6-44cf-8663-2513f9d48d3b	84b67b25-78f6-44cf-8663-2513f9d48d3b
TCGA-COAD	Tumor	05f2ad36-dc5f-4df4-8f79-afe4f46f81fb	05f2ad36-dc5f-4df4-8f79-afe4f46f81fb
TCGA-COAD	Tumor	7389dfaa-fa36-431f-a3b9-960b4fb9d836	7389dfaa-fa36-431f-a3b9-960b4fb9d836
TCGA-COAD	Tumor	82ab3359-565c-4360-ac4c-b02a7aec600e	82ab3359-565c-4360-ac4c-b02a7aec600e
TCGA-COAD	Tumor	78e565d9-4c8c-44b1-8d58-473381e92c52	78e565d9-4c8c-44b1-8d58-473381e92c52
TCGA-COAD	Tumor	fb6ca177-100e-4b2a-8a8f-b127b058a11c	fb6ca177-100e-4b2a-8a8f-b127b058a11c
TCGA-COAD	Tumor	676943d6-aa9b-4576-abb1-eeaf56850b0b	676943d6-aa9b-4576-abb1-eeaf56850b0b
TCGA-COAD	Tumor	2831af62-6269-4f8c-b142-f8ff2c6f897d	2831af62-6269-4f8c-b142-f8ff2c6f897d
TCGA-COAD	Tumor	becb812a-90b7-4b6f-ad39-5a0b7179b523	becb812a-90b7-4b6f-ad39-5a0b7179b523
TCGA-COAD	Tumor	019bfec7-ec6c-4cd6-808b-3e6e058e55f9	019bfec7-ec6c-4cd6-808b-3e6e058e55f9
TCGA-COAD	Tumor	da8c975b-65b4-4e9d-a919-16da8d5a7b1f	da8c975b-65b4-4e9d-a919-16da8d5a7b1f
TCGA-COAD	Normal	f15bfb93-71dc-4593-9ef4-e5e909a8fe64	f15bfb93-71dc-4593-9ef4-e5e909a8fe64
TCGA-COAD	Tumor	2c73d8ac-84b9-4094-9f5e-fbd6c2e8eabf	2c73d8ac-84b9-4094-9f5e-fbd6c2e8eabf
TCGA-COAD	Tumor	6e0857d0-5a52-4d0a-9d4b-af9d2e5c4e77	6e0857d0-5a52-4d0a-9d4b-af9d2e5c4e77
TCGA-COAD	Tumor	3836f766-08fc-4496-8470-3f9e51b14b3c	3836f766-08fc-4496-8470-3f9e51b14b3c
TCGA-CESC	Tumor	3a823986-e570-4ff2-849f-4087489e869c	3a823986-e570-4ff2-849f-4087489e869c
TCGA-COAD	Tumor	03dfd378-4df6-48b6-a160-60d6d9f11533	03dfd378-4df6-48b6-a160-60d6d9f11533
TCGA-CESC	Tumor	5f9d32b1-2776-4c17-ac6c-c187597e0084	5f9d32b1-2776-4c17-ac6c-c187597e0084
TCGA-COAD	Tumor	69add746-94ce-4b57-bf7a-f80bf10bdc01	69add746-94ce-4b57-bf7a-f80bf10bdc01
TCGA-COAD	Tumor	928ab9a3-b688-4003-92eb-57280506fa65	928ab9a3-b688-4003-92eb-57280506fa65
TCGA-COAD	Normal	477b8769-8e6d-408d-a1d6-a57ece08fb9a	477b8769-8e6d-408d-a1d6-a57ece08fb9a
TCGA-COAD	Tumor	e119e5f6-aac4-4ccb-9cf1-78085f1821a9	e119e5f6-aac4-4ccb-9cf1-78085f1821a9
TCGA-COAD	Tumor	835d2360-3e00-4c3c-9d01-039a2915bd4c	835d2360-3e00-4c3c-9d01-039a2915bd4c
TCGA-COAD	Tumor	b6fac77d-3e92-48e1-bafa-917cb6a2a381	b6fac77d-3e92-48e1-bafa-917cb6a2a381
TCGA-DLBC	Tumor	377b5471-64e5-41ff-aa0c-2cb55b36fb6b	377b5471-64e5-41ff-aa0c-2cb55b36fb6b
TCGA-DLBC	Tumor	1771fe4f-faa4-42cd-add0-4efc5e1f844a	1771fe4f-faa4-42cd-add0-4efc5e1f844a
TCGA-DLBC	Tumor	d75ebb1b-12de-4b4a-a83c-d7d8fa322401	d75ebb1b-12de-4b4a-a83c-d7d8fa322401
TCGA-DLBC	Tumor	03a62cea-3361-4ca1-8d13-faebdd04acf0	03a62cea-3361-4ca1-8d13-faebdd04acf0
TCGA-DLBC	Tumor	99cb8f77-5a95-4aeb-b395-cba6ff51bc9d	99cb8f77-5a95-4aeb-b395-cba6ff51bc9d
TCGA-DLBC	Tumor	4ea91505-776c-4ed8-a1f4-12bcda8eede2	4ea91505-776c-4ed8-a1f4-12bcda8eede2
TCGA-DLBC	Tumor	7c4b4da8-1087-40a4-a2c9-3b9c6ee0f0b0	7c4b4da8-1087-40a4-a2c9-3b9c6ee0f0b0
TCGA-DLBC	Tumor	d351e389-09fd-4328-af19-4661aab8c832	d351e389-09fd-4328-af19-4661aab8c832
TCGA-DLBC	Tumor	76524553-8a25-46c7-a498-d8955d939622	76524553-8a25-46c7-a498-d8955d939622
TCGA-COAD	Tumor	9013a680-e9d6-42b2-bdeb-4e88b7006e4d	9013a680-e9d6-42b2-bdeb-4e88b7006e4d
TCGA-CESC	Tumor	b874f7c0-0237-428c-b0a6-de5e350722f8	b874f7c0-0237-428c-b0a6-de5e350722f8
TCGA-COAD	Tumor	74fdc082-daf5-4254-99a4-56974d59e457	74fdc082-daf5-4254-99a4-56974d59e457
TCGA-COAD	Normal	eb39fa39-ad3c-406f-b6dc-86b68419877d	eb39fa39-ad3c-406f-b6dc-86b68419877d
TCGA-COAD	Tumor	9e632342-a45b-4bd1-87d1-0e53a32f4c18	9e632342-a45b-4bd1-87d1-0e53a32f4c18
TCGA-CESC	Tumor	a1fb7d95-3ddf-458f-bc92-949d7b2bb8a2	a1fb7d95-3ddf-458f-bc92-949d7b2bb8a2
TCGA-COAD	Tumor	c5f88d68-c755-403c-97a1-d0863d06a56b	c5f88d68-c755-403c-97a1-d0863d06a56b
TCGA-COAD	Tumor	52ff3499-fd89-4efd-a1d5-aa6400af197a	52ff3499-fd89-4efd-a1d5-aa6400af197a
TCGA-CESC	Tumor	7bf1fb28-ccb7-46f2-8248-94da60ebd9be	7bf1fb28-ccb7-46f2-8248-94da60ebd9be
TCGA-CESC	Tumor	c1c3ac76-00f5-491d-9fdc-3c84ac9bae05	c1c3ac76-00f5-491d-9fdc-3c84ac9bae05
TCGA-CESC	Tumor	30f4b155-2bc4-4a44-bb79-7dc9b3c31908	30f4b155-2bc4-4a44-bb79-7dc9b3c31908
TCGA-CESC	Tumor	2e2f25ae-f16f-4603-a512-aa522b47ac79	2e2f25ae-f16f-4603-a512-aa522b47ac79
TCGA-CESC	Tumor	357f2681-c57e-4941-a108-cddad1fc0800	357f2681-c57e-4941-a108-cddad1fc0800
TCGA-CESC	Tumor	a0e3da0a-5e6a-483c-b643-21480d36b3a1	a0e3da0a-5e6a-483c-b643-21480d36b3a1
TCGA-CESC	Tumor	2cdcee16-e449-42e5-a0df-50bc161f2d02	2cdcee16-e449-42e5-a0df-50bc161f2d02
TCGA-CESC	Tumor	6aafe158-97c5-4603-ae1a-e0f0824ace3d	6aafe158-97c5-4603-ae1a-e0f0824ace3d
TCGA-CESC	Tumor	8fc018bf-475b-4815-b857-93dcaf5913c9	8fc018bf-475b-4815-b857-93dcaf5913c9
TCGA-CESC	Tumor	7330bf93-9fd4-4f48-8033-814c968d3a4d	7330bf93-9fd4-4f48-8033-814c968d3a4d
TCGA-CESC	Tumor	3e9eff1f-5fa8-45fc-ba81-7201a78aa477	3e9eff1f-5fa8-45fc-ba81-7201a78aa477
TCGA-CESC	Tumor	78370df1-5e20-47f6-b3e2-f2782860481a	78370df1-5e20-47f6-b3e2-f2782860481a
TCGA-CESC	Tumor	cc30f610-b95a-4a38-8b16-31ff7bff70b1	cc30f610-b95a-4a38-8b16-31ff7bff70b1
TCGA-CESC	Tumor	bba0933b-5775-4fbc-93dc-9b31f743fbf2	bba0933b-5775-4fbc-93dc-9b31f743fbf2
TCGA-CESC	Tumor	9258f875-ec56-4e91-8482-770132969d08	9258f875-ec56-4e91-8482-770132969d08
TCGA-CESC	Tumor	4cbb05ab-42c4-4b17-b2b9-de84a3642992	4cbb05ab-42c4-4b17-b2b9-de84a3642992
TCGA-CESC	Tumor	dbbb07a8-2201-4875-a302-8a0e34bf3575	dbbb07a8-2201-4875-a302-8a0e34bf3575
TCGA-CESC	Tumor	4152f8d0-f0ce-41ac-835c-a04b8bb838d0	4152f8d0-f0ce-41ac-835c-a04b8bb838d0
TCGA-CESC	Tumor	813302dc-5bb7-47aa-8319-f86c00b6f9b9	813302dc-5bb7-47aa-8319-f86c00b6f9b9
TCGA-COAD	Tumor	7b6985b9-fa94-42c7-9590-48ad6e2e7114	7b6985b9-fa94-42c7-9590-48ad6e2e7114
TCGA-COAD	Tumor	9b40ac83-028e-42bc-b3d0-bcfec5e9e6fb	9b40ac83-028e-42bc-b3d0-bcfec5e9e6fb
TCGA-COAD	Tumor	39e09a21-6d1a-4a34-8227-8f30bbd5065b	39e09a21-6d1a-4a34-8227-8f30bbd5065b
TCGA-COAD	Tumor	9c1722f7-0125-48c9-9951-71d7729d951a	9c1722f7-0125-48c9-9951-71d7729d951a
TCGA-COAD	Tumor	efe4c597-71d5-4a06-849a-782d2d0d841e	efe4c597-71d5-4a06-849a-782d2d0d841e
TCGA-COAD	Tumor	df89fa3d-9988-495e-836a-8306b66585a3	df89fa3d-9988-495e-836a-8306b66585a3
TCGA-COAD	Tumor	cd80bd53-f441-45be-ae9a-ab5fd78b092b	cd80bd53-f441-45be-ae9a-ab5fd78b092b
TCGA-COAD	Tumor	53b142d5-e3b6-48ba-b8a0-44a385b2e153	53b142d5-e3b6-48ba-b8a0-44a385b2e153
TCGA-COAD	Normal	fc084c37-52f5-4b88-b962-8d27bf42d99c	fc084c37-52f5-4b88-b962-8d27bf42d99c
TCGA-COAD	Tumor	68917e07-a850-4ebb-9ae8-9044cccd023c	68917e07-a850-4ebb-9ae8-9044cccd023c
TCGA-COAD	Tumor	78995174-28fa-4661-ad02-3e5bbaeac2c2	78995174-28fa-4661-ad02-3e5bbaeac2c2
TCGA-COAD	Tumor	74bac7fb-444d-480c-8a92-8dc427206c2c	74bac7fb-444d-480c-8a92-8dc427206c2c
TCGA-COAD	Tumor	6e5674d0-9fae-4eff-9a46-ba1143f3dcf4	6e5674d0-9fae-4eff-9a46-ba1143f3dcf4
TCGA-COAD	Tumor	c1467372-92b2-451e-a45f-42e25c5dcf37	c1467372-92b2-451e-a45f-42e25c5dcf37
TCGA-COAD	Tumor	32b62e42-3d6f-4315-aca9-b3718cd9f5b3	32b62e42-3d6f-4315-aca9-b3718cd9f5b3
TCGA-COAD	Tumor	e32dba1a-e823-407a-8030-a1fcea2e906a	e32dba1a-e823-407a-8030-a1fcea2e906a
TCGA-COAD	Tumor	1c48056a-d2b8-4365-b750-485b9e9a7b6c	1c48056a-d2b8-4365-b750-485b9e9a7b6c
TCGA-COAD	Tumor	f71f1d9c-23e1-445f-80d1-455fae13ca09	f71f1d9c-23e1-445f-80d1-455fae13ca09
TCGA-COAD	Tumor	647ec81e-775b-42ad-bd83-286dfc4f91dd	647ec81e-775b-42ad-bd83-286dfc4f91dd
TCGA-COAD	Normal	40fa17c0-c7e8-40df-8375-f1dde93d5e9c	40fa17c0-c7e8-40df-8375-f1dde93d5e9c
TCGA-COAD	Tumor	055ffec2-1932-4a20-84b8-b841fc0054eb	055ffec2-1932-4a20-84b8-b841fc0054eb
TCGA-COAD	Tumor	cee77d7f-4428-4df1-8532-7782481459a1	cee77d7f-4428-4df1-8532-7782481459a1
TCGA-COAD	Tumor	f9171012-0462-4796-a87b-bdad96cdb9f4	f9171012-0462-4796-a87b-bdad96cdb9f4
TCGA-COAD	Tumor	7c38b66c-f47f-48c5-b707-8562d0030109	7c38b66c-f47f-48c5-b707-8562d0030109
TCGA-COAD	Tumor	80f240dd-0e19-47f3-a454-60bf0f1e0d71	80f240dd-0e19-47f3-a454-60bf0f1e0d71
TCGA-COAD	Tumor	3f4c314a-57a9-483e-826c-e963a466ae57	3f4c314a-57a9-483e-826c-e963a466ae57
TCGA-COAD	Tumor	0d1e7193-6623-4c34-b3fe-5a7f0a6a9913	0d1e7193-6623-4c34-b3fe-5a7f0a6a9913
TCGA-COAD	Tumor	3e022a8d-d2d4-40e2-8119-e1e027fc5f77	3e022a8d-d2d4-40e2-8119-e1e027fc5f77
TCGA-COAD	Tumor	cbdb3ec7-c304-42c4-92ed-71adce5a0af1	cbdb3ec7-c304-42c4-92ed-71adce5a0af1
TCGA-COAD	Tumor	907887ee-f97b-4209-b341-d37e17fd1995	907887ee-f97b-4209-b341-d37e17fd1995
TCGA-COAD	Tumor	73c33abd-7906-474e-a086-2adf78c9b7a8	73c33abd-7906-474e-a086-2adf78c9b7a8
TCGA-COAD	Normal	ba4ed4b0-664f-4773-ac2b-52821a614dfd	ba4ed4b0-664f-4773-ac2b-52821a614dfd
TCGA-COAD	Tumor	0d104bd9-575e-483f-b827-55e617bb6d65	0d104bd9-575e-483f-b827-55e617bb6d65
TCGA-COAD	Tumor	00ae9ab8-6eaa-4085-af72-26f96df97fa3	00ae9ab8-6eaa-4085-af72-26f96df97fa3
TCGA-COAD	Tumor	edab0ea1-ba72-441c-b35d-081dbfb58661	edab0ea1-ba72-441c-b35d-081dbfb58661
TCGA-COAD	Tumor	5ad58131-d9d3-4ea3-9d04-18cf480e1480	5ad58131-d9d3-4ea3-9d04-18cf480e1480
TCGA-COAD	Tumor	14eb25f3-a5ea-4589-9fdc-73da9e2ca081	14eb25f3-a5ea-4589-9fdc-73da9e2ca081
TCGA-COAD	Tumor	5e55a9e0-4235-48eb-8f74-0c1cdeeaf4d5	5e55a9e0-4235-48eb-8f74-0c1cdeeaf4d5
TCGA-COAD	Tumor	d36ca98a-b08d-4312-9f2a-15d32598a42c	d36ca98a-b08d-4312-9f2a-15d32598a42c
TCGA-COAD	Tumor	09866ae2-461d-4bc5-88e7-0cc338e502fd	09866ae2-461d-4bc5-88e7-0cc338e502fd
TCGA-COAD	Tumor	4f90b784-1d8c-4dca-9302-712127ce6a9f	4f90b784-1d8c-4dca-9302-712127ce6a9f
TCGA-COAD	Tumor	b7ae76e9-8699-4140-be62-88b2ba64e184	b7ae76e9-8699-4140-be62-88b2ba64e184
TCGA-COAD	Tumor	245c9ca4-50f5-4855-8a44-5bde3f482b8b	245c9ca4-50f5-4855-8a44-5bde3f482b8b
TCGA-COAD	Tumor	5c5b5e90-ee6b-42ba-9918-246db0be7756	5c5b5e90-ee6b-42ba-9918-246db0be7756
TCGA-COAD	Tumor	fb71c222-4a08-420a-8cc0-17c28d3a5261	fb71c222-4a08-420a-8cc0-17c28d3a5261
TCGA-COAD	Normal	2315807c-35c4-422a-bf00-91b366d53113	2315807c-35c4-422a-bf00-91b366d53113
TCGA-COAD	Tumor	a72776f7-9845-4fb4-9bc0-5d60ccd7fb95	a72776f7-9845-4fb4-9bc0-5d60ccd7fb95
TCGA-COAD	Tumor	6b113154-5a0d-445a-8c5f-dc36d102ef12	6b113154-5a0d-445a-8c5f-dc36d102ef12
TCGA-COAD	Tumor	cb1968ee-bacc-48b0-8bf5-541a4a178461	cb1968ee-bacc-48b0-8bf5-541a4a178461
TCGA-COAD	Tumor	a906629e-77fa-4444-b275-b7ae6074ecec	a906629e-77fa-4444-b275-b7ae6074ecec
TCGA-COAD	Tumor	858726eb-4770-4a63-ab51-39aa93b449f6	858726eb-4770-4a63-ab51-39aa93b449f6
TCGA-COAD	Tumor	b6296fb4-a5b8-48eb-9ac1-cf5eb09c34b9	b6296fb4-a5b8-48eb-9ac1-cf5eb09c34b9
TCGA-COAD	Tumor	c5a8d31c-5a09-4d40-84a6-545eb0115c0f	c5a8d31c-5a09-4d40-84a6-545eb0115c0f
TCGA-COAD	Tumor	ee9928b8-17fa-450c-8897-42fc700c1c98	ee9928b8-17fa-450c-8897-42fc700c1c98
TCGA-COAD	Tumor	0a41ee42-3997-4fde-8928-c005b34bc0d9	0a41ee42-3997-4fde-8928-c005b34bc0d9
TCGA-COAD	Normal	1cdc3d1e-a447-4a23-a649-d1678f1cae0d	1cdc3d1e-a447-4a23-a649-d1678f1cae0d
TCGA-COAD	Tumor	543d11e8-5149-4843-b904-11c4a0078e54	543d11e8-5149-4843-b904-11c4a0078e54
TCGA-COAD	Tumor	2e46f953-eb3c-48b9-99ef-1eb4a4498c52	2e46f953-eb3c-48b9-99ef-1eb4a4498c52
TCGA-COAD	Tumor	8eabb842-d92f-4803-8992-db5b57fbdd51	8eabb842-d92f-4803-8992-db5b57fbdd51
TCGA-COAD	Tumor	5daf6c21-bca3-4440-95d1-b4dc239f7911	5daf6c21-bca3-4440-95d1-b4dc239f7911
TCGA-COAD	Normal	9320a7d1-3c17-40a9-b632-defebb42b351	9320a7d1-3c17-40a9-b632-defebb42b351
TCGA-COAD	Tumor	4ba379c6-bfff-44fc-8c24-ecde87a78249	4ba379c6-bfff-44fc-8c24-ecde87a78249
TCGA-COAD	Tumor	d13d6e92-a41f-423d-80dd-ac8381f53b00	d13d6e92-a41f-423d-80dd-ac8381f53b00
TCGA-COAD	Tumor	bcd03012-2f1c-4e2b-b2ed-833ff561a30f	bcd03012-2f1c-4e2b-b2ed-833ff561a30f
TCGA-COAD	Tumor	fc576c96-455b-412f-b70d-f491c22b42f9	fc576c96-455b-412f-b70d-f491c22b42f9
TCGA-COAD	Tumor	7f04a807-65ac-4a97-a367-363334a28170	7f04a807-65ac-4a97-a367-363334a28170
TCGA-COAD	Tumor	b0595fa6-6c48-4add-b4b7-69c6425bf780	b0595fa6-6c48-4add-b4b7-69c6425bf780
TCGA-CHOL	Normal	710df862-d28b-4596-926d-dbab3e89edab	710df862-d28b-4596-926d-dbab3e89edab
TCGA-COAD	Tumor	b33612a7-64eb-4a55-8460-6a562c880c55	b33612a7-64eb-4a55-8460-6a562c880c55
TCGA-BLCA	Normal	2725f72c-af0a-40d0-a3eb-2288a0a1fa41	2725f72c-af0a-40d0-a3eb-2288a0a1fa41
TCGA-BLCA	Tumor	0eb7d661-320f-4b56-9a22-5750cfb4f34f	0eb7d661-320f-4b56-9a22-5750cfb4f34f
TCGA-BLCA	Tumor	225e500f-d447-4561-b878-d8fda3f0fa6a	225e500f-d447-4561-b878-d8fda3f0fa6a
